,id,title,overview,release_date,popularity,vote_average,vote_count
255,555604,Guillermo del Toro's Pinocchio,"During the rise of fascism in Mussolini's Italy, a wooden boy brought magically to life struggles to live up to his father's expectations.",2022-11-09,4.108,8.027,3257
256,106646,The Wolf of Wall Street,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.",2013-12-25,18.7917,8.027,25551
257,550776,Believe Me: The Abduction of Lisa McVey,"On the night she plans on taking her own life, 17-year-old 'Lisa McVey' is kidnapped and finds herself fighting to stay alive and is raped. She manages to talk her attacker into releasing her, but when she returns home, no one believes her story except for one detective, who suspects she was abducted by a serial killer. Based on horrifying true events.",2018-09-30,2.5732,8.024,677
258,279,Amadeus,Disciplined Italian composer Antonio Salieri becomes consumed by jealousy and resentment towards the hedonistic and remarkably talented young Salzburger composer Wolfgang Amadeus Mozart.,1984-09-19,5.0073,8.0,4658
259,538362,On My Skin,"The incredible true story behind the most controversial Italian court cases in recent years. Stefano Cucchi was arrested for a minor crime and mysteriously found dead during his detention. In one week's time, a family is changed forever.",2018-09-12,0.6314,8.02,1881
260,307,"Rome, Open City","During the Nazi occupation of 1944 Rome, Resistance leader Giorgio Manfredi is pursued by the Nazis as he seeks refuge and a means of escape.",1945-10-08,1.4993,8.018,960
261,610461,"Veinteañera, divorciada y fantástica","Regina, our young protagonist, always dreamed of getting married. And she did it - but the dream lasted much less than she thought and now she has to face life in a very funny way as a divorcee.",2020-02-14,0.4063,8.0,390
262,9277,The Sting,A novice con man teams up with an acknowledged master to avenge the murder of a mutual friend by pulling off the ultimate big con and swindling a fortune from a big-time mobster.,1973-12-25,4.1072,8.018,2882
263,400608,Bo Burnham: Make Happy,"Combining his trademark wit and self-deprecating humor with original music, Bo Burnham offers up his unique twist on life in this stand-up special about  life, death, sexuality, hypocrisy, mental illness and Pringles cans.",2016-06-03,0.4955,8.017,421
264,938,For a Few Dollars More,"Two bounty hunters both pursue the brutal and sadistic bandit, El Indio, who has a large bounty on his head.",1965-12-18,5.4473,8.016,4341
265,147,The 400 Blows,"For young Parisian boy Antoine Doinel, life is one difficult situation after another. Surrounded by inconsiderate adults, including his neglectful parents, Antoine spends his days with his best friend, Rene, trying to plan for a better life. When one of their schemes goes awry, Antoine ends up in trouble with the law, leading to even more conflicts with unsympathetic authority figures.",1959-06-03,2.7121,8.016,2290
266,51822,Love Hurts,Family and friends try to sabotage the budding romance between a young upper class girl and a humble student.,2002-11-08,2.2159,8.014,355
267,821,Judgment at Nuremberg,"In 1947, four German judges who served on the bench during the Nazi regime face a military tribunal to answer charges of crimes against humanity. Chief Justice Haywood hears evidence and testimony not only from lead defendant Ernst Janning and his defense attorney Hans Rolfe, but also from the widow of a Nazi general, an idealistic U.S. Army captain and reluctant witness Irene Wallner.",1961-12-18,2.2851,8.013,917
268,472454,Ayla: The Daughter of War,"In 1950, amidst the ravages of the Korean War, Sergeant Süleyman stumbles upon a a half-frozen little girl, with no parents and no help in sight and he risks his own life to save her, smuggling her into his army base and out of harm’s way.",2017-10-27,2.0173,8.012,387
269,641,Requiem for a Dream,The drug-induced utopias of four Coney Island residents are shattered when their addictions run deep.,2000-10-06,4.468,8.011,10767
270,20530,Late Spring,"Noriko is perfectly happy living at home with her widowed father, Shukichi, and has no plans to marry -- that is, until her aunt Masa convinces Shukichi that unless he marries off his 27-year-old daughter soon, she will likely remain alone for the rest of her life. When Noriko resists Masa's matchmaking, Shukichi is forced to deceive his daughter and sacrifice his own happiness to do what he believes is right.",1949-09-13,1.4755,8.0,461
271,673,Harry Potter and the Prisoner of Azkaban,"Year three at Hogwarts means new fun and challenges as Harry learns the delicate art of approaching a Hippogriff, transforming shape-shifting Boggarts into hilarity and even turning back time. But the term also brings danger: soul-sucking Dementors hover over the school, an ally of the accursed He-Who-Cannot-Be-Named lurks within the castle walls, and fearsome wizard Sirius Black escapes Azkaban. And Harry will confront them all.",2004-05-31,20.0785,8.008,22874
272,347688,Scooby-Doo! and KISS: Rock and Roll Mystery,"Get ready to Rock! Scooby-Doo and the Mystery Inc. Gang team up with the one and only KISS in this all-new, out-of-this-world adventure! We join the Gang at KISS World – the all-things-KISS theme park, as they investigate a series of strange hauntings. With help from KISS, they discover that the Crimson Witch has returned to summon The Destroyer from the alternate dimension of Kissteria! The evil duos ghastly plan, to destroy the earth! Can the Gang's cunning and KISS's power of rock save the day?!",2015-07-09,1.8524,8.007,336
273,28178,Hachi: A Dog's Tale,"Professor Wilson discovers a lost Akita puppy on his way home. Despite objections from his wife, Hachi endears himself to the family and grows to be Parker's loyal companion. As their bond grows deeper, a beautiful relationship unfolds.",2009-06-08,6.7766,8.007,7063
274,823754,Bo Burnham: Inside,"Stuck in COVID-19 lockdown, US comedian and musician Bo Burnham attempts to stay sane and happy by writing, shooting and performing a one-man comedy special.",2021-07-22,2.2232,8.005,582
275,359724,Ford v Ferrari,"American car designer Carroll Shelby and the British-born driver Ken Miles work together to battle corporate interference, the laws of physics, and their own personal demons to build a revolutionary race car for Ford Motor Company and take on the dominating race cars of Enzo Ferrari at the 24 Hours of Le Mans in France in 1966.",2019-11-13,8.6822,8.005,8782
276,14696,Ugetsu,"In 16th century Japan, peasants Genjuro and Tobei sell their earthenware pots to a group of soldiers in a nearby village, in defiance of a local sage's warning against seeking to profit from warfare. Genjuro's pursuit of both riches and the mysterious Lady Wakasa, as well as Tobei's desire to become a samurai, run the risk of destroying both themselves and their wives, Miyagi and Ohama.",1953-03-26,2.145,8.005,628
277,521,Dial M for Murder,"When her American lover visits London, a wealthy woman’s jealous husband hatches a plan to murder her and inherit her fortune.",1954-05-29,2.6771,8.003,2802
278,204,The Wages of Fear,"In a run-down South American town, four men are paid to drive trucks loaded with nitroglycerin into the jungle through to the oil field. Friendships are tested and rivalries develop as they embark upon the perilous journey.",1953-04-22,2.3528,8.003,1054
279,43949,Flipped,"When Juli meets Bryce in the second grade, she knows it's true love. After spending six years trying to convince Bryce the same, she's ready to give up - until he starts to reconsider.",2010-08-06,6.0662,8.001,3266
280,14,American Beauty,"Lester Burnham, a depressed suburban father in a mid-life crisis, decides to turn his hectic life around after developing an infatuation with his daughter's attractive friend.",1999-09-15,9.3756,8.001,12834
281,400928,Gifted,"Frank, a single man raising his child prodigy niece Mary, is drawn into a custody battle with his mother.",2017-04-07,5.058,7.999,5856
282,140420,Paperman,An urban office worker finds that paper airplanes are instrumental in meeting a girl in ways he never expected.,2012-11-02,4.7984,7.998,1777
283,110416,Song of the Sea,"The story of the last Seal Child’s journey home. After their mother’s disappearance, Ben and Saoirse are sent to live with Granny in the city. When they resolve to return to their home by the sea, their journey becomes a race against time as they are drawn into a world Ben knows only from his mother’s folktales. But this is no bedtime story; these fairy folk have been in our world far too long. It soon becomes clear to Ben that Saoirse is the key to their survival.",2014-06-23,2.8206,7.998,1546
